datetime_beginning_utc,datetime_beginning_ept,area,ace_mw
2/3/2022 12:24:35 AM,2/2/2022 7:24:35 PM,PJM,413.730000
2/3/2022 12:24:50 AM,2/2/2022 7:24:50 PM,PJM,502.500000
2/3/2022 12:25:05 AM,2/2/2022 7:25:05 PM,PJM,485.480000
2/3/2022 12:25:20 AM,2/2/2022 7:25:20 PM,PJM,413.130000
2/3/2022 12:25:35 AM,2/2/2022 7:25:35 PM,PJM,391.100000
2/3/2022 12:25:50 AM,2/2/2022 7:25:50 PM,PJM,331.280000
2/3/2022 12:26:05 AM,2/2/2022 7:26:05 PM,PJM,205.020000
2/3/2022 12:26:20 AM,2/2/2022 7:26:20 PM,PJM,125.330000
2/3/2022 12:26:35 AM,2/2/2022 7:26:35 PM,PJM,-47.500000
2/3/2022 12:26:50 AM,2/2/2022 7:26:50 PM,PJM,-141.400000
2/3/2022 12:27:05 AM,2/2/2022 7:27:05 PM,PJM,-140.560000
2/3/2022 12:27:20 AM,2/2/2022 7:27:20 PM,PJM,-107.250000
2/3/2022 12:27:35 AM,2/2/2022 7:27:35 PM,PJM,-162.430000
2/3/2022 12:27:50 AM,2/2/2022 7:27:50 PM,PJM,-70.000000
2/3/2022 12:28:05 AM,2/2/2022 7:28:05 PM,PJM,2.320000
2/3/2022 12:28:20 AM,2/2/2022 7:28:20 PM,PJM,-6.870000
2/3/2022 12:28:35 AM,2/2/2022 7:28:35 PM,PJM,-43.870000
2/3/2022 12:28:50 AM,2/2/2022 7:28:50 PM,PJM,-24.760000
2/3/2022 12:29:05 AM,2/2/2022 7:29:05 PM,PJM,-112.600000
2/3/2022 12:29:20 AM,2/2/2022 7:29:20 PM,PJM,-158.670000
2/3/2022 12:29:35 AM,2/2/2022 7:29:35 PM,PJM,-169.980000
2/3/2022 12:29:50 AM,2/2/2022 7:29:50 PM,PJM,-279.030000
2/3/2022 12:30:05 AM,2/2/2022 7:30:05 PM,PJM,-279.180000
2/3/2022 12:30:20 AM,2/2/2022 7:30:20 PM,PJM,-233.800000
2/3/2022 12:30:35 AM,2/2/2022 7:30:35 PM,PJM,-217.400000
2/3/2022 12:30:50 AM,2/2/2022 7:30:50 PM,PJM,-195.280000
2/3/2022 12:31:05 AM,2/2/2022 7:31:05 PM,PJM,-145.430000
2/3/2022 12:31:20 AM,2/2/2022 7:31:20 PM,PJM,-205.520000
2/3/2022 12:31:35 AM,2/2/2022 7:31:35 PM,PJM,-227.540000
2/3/2022 12:31:50 AM,2/2/2022 7:31:50 PM,PJM,-223.130000
2/3/2022 12:32:05 AM,2/2/2022 7:32:05 PM,PJM,-253.610000
2/3/2022 12:32:20 AM,2/2/2022 7:32:20 PM,PJM,-257.740000
2/3/2022 12:32:35 AM,2/2/2022 7:32:35 PM,PJM,-321.350000
2/3/2022 12:32:50 AM,2/2/2022 7:32:50 PM,PJM,-307.280000
2/3/2022 12:33:05 AM,2/2/2022 7:33:05 PM,PJM,-150.920000
2/3/2022 12:33:20 AM,2/2/2022 7:33:20 PM,PJM,-57.380000
2/3/2022 12:33:35 AM,2/2/2022 7:33:35 PM,PJM,-8.770000
2/3/2022 12:33:50 AM,2/2/2022 7:33:50 PM,PJM,6.260000
2/3/2022 12:34:05 AM,2/2/2022 7:34:05 PM,PJM,4.600000
2/3/2022 12:34:20 AM,2/2/2022 7:34:20 PM,PJM,-1.970000
2/3/2022 12:34:35 AM,2/2/2022 7:34:35 PM,PJM,-37.340000
2/3/2022 12:34:50 AM,2/2/2022 7:34:50 PM,PJM,-76.050000
2/3/2022 12:35:05 AM,2/2/2022 7:35:05 PM,PJM,-100.750000
2/3/2022 12:35:20 AM,2/2/2022 7:35:20 PM,PJM,-20.370000
2/3/2022 12:35:35 AM,2/2/2022 7:35:35 PM,PJM,37.870000
2/3/2022 12:35:50 AM,2/2/2022 7:35:50 PM,PJM,226.140000
2/3/2022 12:36:05 AM,2/2/2022 7:36:05 PM,PJM,211.330000
2/3/2022 12:36:20 AM,2/2/2022 7:36:20 PM,PJM,198.750000
2/3/2022 12:36:35 AM,2/2/2022 7:36:35 PM,PJM,207.590000
2/3/2022 12:36:50 AM,2/2/2022 7:36:50 PM,PJM,161.470000
2/3/2022 12:37:05 AM,2/2/2022 7:37:05 PM,PJM,138.620000
2/3/2022 12:37:20 AM,2/2/2022 7:37:20 PM,PJM,82.630000
2/3/2022 12:37:35 AM,2/2/2022 7:37:35 PM,PJM,38.360000
2/3/2022 12:37:50 AM,2/2/2022 7:37:50 PM,PJM,19.730000
2/3/2022 12:38:05 AM,2/2/2022 7:38:05 PM,PJM,58.080000
2/3/2022 12:38:20 AM,2/2/2022 7:38:20 PM,PJM,-63.680000
2/3/2022 12:38:35 AM,2/2/2022 7:38:35 PM,PJM,-66.270000
2/3/2022 12:38:50 AM,2/2/2022 7:38:50 PM,PJM,1.610000
2/3/2022 12:39:05 AM,2/2/2022 7:39:05 PM,PJM,-22.830000
2/3/2022 12:39:20 AM,2/2/2022 7:39:20 PM,PJM,72.470000
2/3/2022 12:39:35 AM,2/2/2022 7:39:35 PM,PJM,106.440000
2/3/2022 12:39:50 AM,2/2/2022 7:39:50 PM,PJM,55.470000
2/3/2022 12:40:05 AM,2/2/2022 7:40:05 PM,PJM,89.190000
2/3/2022 12:40:20 AM,2/2/2022 7:40:20 PM,PJM,124.180000
2/3/2022 12:40:35 AM,2/2/2022 7:40:35 PM,PJM,150.960000
2/3/2022 12:40:50 AM,2/2/2022 7:40:50 PM,PJM,134.680000
2/3/2022 12:41:05 AM,2/2/2022 7:41:05 PM,PJM,45.390000
2/3/2022 12:41:20 AM,2/2/2022 7:41:20 PM,PJM,-35.200000
2/3/2022 12:41:35 AM,2/2/2022 7:41:35 PM,PJM,-68.590000
2/3/2022 12:41:50 AM,2/2/2022 7:41:50 PM,PJM,-29.480000
2/3/2022 12:42:05 AM,2/2/2022 7:42:05 PM,PJM,6.310000
2/3/2022 12:42:20 AM,2/2/2022 7:42:20 PM,PJM,144.210000
2/3/2022 12:42:35 AM,2/2/2022 7:42:35 PM,PJM,135.470000
2/3/2022 12:42:50 AM,2/2/2022 7:42:50 PM,PJM,95.670000
2/3/2022 12:43:05 AM,2/2/2022 7:43:05 PM,PJM,12.410000
2/3/2022 12:43:20 AM,2/2/2022 7:43:20 PM,PJM,41.660000
2/3/2022 12:43:35 AM,2/2/2022 7:43:35 PM,PJM,159.310000
2/3/2022 12:43:50 AM,2/2/2022 7:43:50 PM,PJM,196.870000
2/3/2022 12:44:05 AM,2/2/2022 7:44:05 PM,PJM,145.560000
2/3/2022 12:44:20 AM,2/2/2022 7:44:20 PM,PJM,83.730000
2/3/2022 12:44:35 AM,2/2/2022 7:44:35 PM,PJM,189.870000
2/3/2022 12:44:50 AM,2/2/2022 7:44:50 PM,PJM,224.160000
2/3/2022 12:45:05 AM,2/2/2022 7:45:05 PM,PJM,249.490000
2/3/2022 12:45:20 AM,2/2/2022 7:45:20 PM,PJM,131.580000
2/3/2022 12:45:35 AM,2/2/2022 7:45:35 PM,PJM,18.490000
2/3/2022 12:45:50 AM,2/2/2022 7:45:50 PM,PJM,-5.980000
2/3/2022 12:46:05 AM,2/2/2022 7:46:05 PM,PJM,29.840000
2/3/2022 12:46:20 AM,2/2/2022 7:46:20 PM,PJM,109.980000
2/3/2022 12:46:35 AM,2/2/2022 7:46:35 PM,PJM,183.430000
2/3/2022 12:46:50 AM,2/2/2022 7:46:50 PM,PJM,171.020000
2/3/2022 12:47:05 AM,2/2/2022 7:47:05 PM,PJM,-41.010000
2/3/2022 12:47:20 AM,2/2/2022 7:47:20 PM,PJM,-135.460000
2/3/2022 12:47:35 AM,2/2/2022 7:47:35 PM,PJM,-170.960000
2/3/2022 12:47:50 AM,2/2/2022 7:47:50 PM,PJM,-144.710000
2/3/2022 12:48:05 AM,2/2/2022 7:48:05 PM,PJM,-160.740000
2/3/2022 12:48:20 AM,2/2/2022 7:48:20 PM,PJM,-176.580000
2/3/2022 12:48:35 AM,2/2/2022 7:48:35 PM,PJM,-211.120000
2/3/2022 12:48:50 AM,2/2/2022 7:48:50 PM,PJM,-213.550000
2/3/2022 12:49:05 AM,2/2/2022 7:49:05 PM,PJM,-107.350000
2/3/2022 12:49:20 AM,2/2/2022 7:49:20 PM,PJM,-134.680000
2/3/2022 12:49:35 AM,2/2/2022 7:49:35 PM,PJM,-144.850000
2/3/2022 12:49:50 AM,2/2/2022 7:49:50 PM,PJM,-53.070000
2/3/2022 12:50:05 AM,2/2/2022 7:50:05 PM,PJM,18.230000
2/3/2022 12:50:20 AM,2/2/2022 7:50:20 PM,PJM,30.510000
2/3/2022 12:50:35 AM,2/2/2022 7:50:35 PM,PJM,89.260000
2/3/2022 12:50:50 AM,2/2/2022 7:50:50 PM,PJM,157.740000
2/3/2022 12:51:05 AM,2/2/2022 7:51:05 PM,PJM,79.200000
2/3/2022 12:51:20 AM,2/2/2022 7:51:20 PM,PJM,86.580000
2/3/2022 12:51:35 AM,2/2/2022 7:51:35 PM,PJM,110.330000
2/3/2022 12:51:50 AM,2/2/2022 7:51:50 PM,PJM,164.020000
2/3/2022 12:52:05 AM,2/2/2022 7:52:05 PM,PJM,275.210000
2/3/2022 12:52:20 AM,2/2/2022 7:52:20 PM,PJM,296.180000
2/3/2022 12:52:35 AM,2/2/2022 7:52:35 PM,PJM,135.880000
2/3/2022 12:52:50 AM,2/2/2022 7:52:50 PM,PJM,65.270000
2/3/2022 12:53:05 AM,2/2/2022 7:53:05 PM,PJM,-12.380000
2/3/2022 12:53:20 AM,2/2/2022 7:53:20 PM,PJM,46.380000
2/3/2022 12:53:35 AM,2/2/2022 7:53:35 PM,PJM,100.550000
2/3/2022 12:53:50 AM,2/2/2022 7:53:50 PM,PJM,172.090000
2/3/2022 12:54:05 AM,2/2/2022 7:54:05 PM,PJM,111.470000
2/3/2022 12:54:20 AM,2/2/2022 7:54:20 PM,PJM,190.780000
2/3/2022 12:54:35 AM,2/2/2022 7:54:35 PM,PJM,181.270000
2/3/2022 12:54:50 AM,2/2/2022 7:54:50 PM,PJM,169.960000
2/3/2022 12:55:05 AM,2/2/2022 7:55:05 PM,PJM,237.060000
2/3/2022 12:55:20 AM,2/2/2022 7:55:20 PM,PJM,309.500000
2/3/2022 12:55:35 AM,2/2/2022 7:55:35 PM,PJM,379.140000
2/3/2022 12:55:50 AM,2/2/2022 7:55:50 PM,PJM,470.860000
2/3/2022 12:56:05 AM,2/2/2022 7:56:05 PM,PJM,510.760000
2/3/2022 12:56:20 AM,2/2/2022 7:56:20 PM,PJM,490.660000
2/3/2022 12:56:35 AM,2/2/2022 7:56:35 PM,PJM,562.210000
2/3/2022 12:56:50 AM,2/2/2022 7:56:50 PM,PJM,542.330000
2/3/2022 12:57:05 AM,2/2/2022 7:57:05 PM,PJM,525.390000
2/3/2022 12:57:20 AM,2/2/2022 7:57:20 PM,PJM,413.460000
2/3/2022 12:57:35 AM,2/2/2022 7:57:35 PM,PJM,301.580000
2/3/2022 12:57:50 AM,2/2/2022 7:57:50 PM,PJM,246.030000
2/3/2022 12:58:05 AM,2/2/2022 7:58:05 PM,PJM,297.320000
2/3/2022 12:58:20 AM,2/2/2022 7:58:20 PM,PJM,414.440000
2/3/2022 12:58:35 AM,2/2/2022 7:58:35 PM,PJM,462.720000
2/3/2022 12:58:50 AM,2/2/2022 7:58:50 PM,PJM,568.710000
2/3/2022 12:59:05 AM,2/2/2022 7:59:05 PM,PJM,410.110000
2/3/2022 12:59:20 AM,2/2/2022 7:59:20 PM,PJM,320.810000
2/3/2022 12:59:35 AM,2/2/2022 7:59:35 PM,PJM,263.780000
2/3/2022 12:59:50 AM,2/2/2022 7:59:50 PM,PJM,242.830000
2/3/2022 1:00:05 AM,2/2/2022 8:00:05 PM,PJM,315.900000
2/3/2022 1:00:20 AM,2/2/2022 8:00:20 PM,PJM,353.730000
2/3/2022 1:00:35 AM,2/2/2022 8:00:35 PM,PJM,390.560000
2/3/2022 1:00:50 AM,2/2/2022 8:00:50 PM,PJM,405.300000
2/3/2022 1:01:05 AM,2/2/2022 8:01:05 PM,PJM,256.700000
2/3/2022 1:01:20 AM,2/2/2022 8:01:20 PM,PJM,158.170000
2/3/2022 1:01:35 AM,2/2/2022 8:01:35 PM,PJM,106.180000
2/3/2022 1:01:50 AM,2/2/2022 8:01:50 PM,PJM,120.260000
2/3/2022 1:02:05 AM,2/2/2022 8:02:05 PM,PJM,176.760000
2/3/2022 1:02:20 AM,2/2/2022 8:02:20 PM,PJM,170.140000
2/3/2022 1:02:35 AM,2/2/2022 8:02:35 PM,PJM,191.140000
2/3/2022 1:02:50 AM,2/2/2022 8:02:50 PM,PJM,95.810000
2/3/2022 1:03:05 AM,2/2/2022 8:03:05 PM,PJM,90.210000
2/3/2022 1:03:20 AM,2/2/2022 8:03:20 PM,PJM,1.570000
2/3/2022 1:03:35 AM,2/2/2022 8:03:35 PM,PJM,-20.230000
2/3/2022 1:03:50 AM,2/2/2022 8:03:50 PM,PJM,-32.600000
2/3/2022 1:04:05 AM,2/2/2022 8:04:05 PM,PJM,-113.290000
2/3/2022 1:04:20 AM,2/2/2022 8:04:20 PM,PJM,-141.870000
2/3/2022 1:04:35 AM,2/2/2022 8:04:35 PM,PJM,-193.830000
2/3/2022 1:04:50 AM,2/2/2022 8:04:50 PM,PJM,-262.460000
2/3/2022 1:05:05 AM,2/2/2022 8:05:05 PM,PJM,-410.350000
2/3/2022 1:05:20 AM,2/2/2022 8:05:20 PM,PJM,-462.800000
2/3/2022 1:05:35 AM,2/2/2022 8:05:35 PM,PJM,-617.590000
2/3/2022 1:05:50 AM,2/2/2022 8:05:50 PM,PJM,-679.680000
2/3/2022 1:06:05 AM,2/2/2022 8:06:05 PM,PJM,-609.640000
2/3/2022 1:06:20 AM,2/2/2022 8:06:20 PM,PJM,-608.470000
2/3/2022 1:06:35 AM,2/2/2022 8:06:35 PM,PJM,-550.920000
2/3/2022 1:06:50 AM,2/2/2022 8:06:50 PM,PJM,-463.310000
2/3/2022 1:07:05 AM,2/2/2022 8:07:05 PM,PJM,-331.020000
2/3/2022 1:07:20 AM,2/2/2022 8:07:20 PM,PJM,-271.970000
2/3/2022 1:07:35 AM,2/2/2022 8:07:35 PM,PJM,-227.490000
2/3/2022 1:07:50 AM,2/2/2022 8:07:50 PM,PJM,-266.730000
2/3/2022 1:08:05 AM,2/2/2022 8:08:05 PM,PJM,-230.480000
2/3/2022 1:08:20 AM,2/2/2022 8:08:20 PM,PJM,-222.540000
2/3/2022 1:08:35 AM,2/2/2022 8:08:35 PM,PJM,-263.490000
2/3/2022 1:08:50 AM,2/2/2022 8:08:50 PM,PJM,-144.440000
2/3/2022 1:09:05 AM,2/2/2022 8:09:05 PM,PJM,-8.780000
2/3/2022 1:09:20 AM,2/2/2022 8:09:20 PM,PJM,-51.680000
2/3/2022 1:09:35 AM,2/2/2022 8:09:35 PM,PJM,-92.160000
2/3/2022 1:09:50 AM,2/2/2022 8:09:50 PM,PJM,-90.200000
2/3/2022 1:10:05 AM,2/2/2022 8:10:05 PM,PJM,-66.830000
2/3/2022 1:10:20 AM,2/2/2022 8:10:20 PM,PJM,24.550000
2/3/2022 1:10:35 AM,2/2/2022 8:10:35 PM,PJM,79.080000
2/3/2022 1:10:50 AM,2/2/2022 8:10:50 PM,PJM,196.920000
2/3/2022 1:11:05 AM,2/2/2022 8:11:05 PM,PJM,220.480000
2/3/2022 1:11:20 AM,2/2/2022 8:11:20 PM,PJM,225.580000
2/3/2022 1:11:35 AM,2/2/2022 8:11:35 PM,PJM,246.110000
2/3/2022 1:11:50 AM,2/2/2022 8:11:50 PM,PJM,366.060000
2/3/2022 1:12:05 AM,2/2/2022 8:12:05 PM,PJM,372.780000
2/3/2022 1:12:20 AM,2/2/2022 8:12:20 PM,PJM,386.880000
2/3/2022 1:12:35 AM,2/2/2022 8:12:35 PM,PJM,298.180000
2/3/2022 1:12:50 AM,2/2/2022 8:12:50 PM,PJM,242.400000
2/3/2022 1:13:05 AM,2/2/2022 8:13:05 PM,PJM,167.780000
2/3/2022 1:13:20 AM,2/2/2022 8:13:20 PM,PJM,42.540000
2/3/2022 1:13:35 AM,2/2/2022 8:13:35 PM,PJM,-95.030000
2/3/2022 1:13:50 AM,2/2/2022 8:13:50 PM,PJM,-89.000000
2/3/2022 1:14:05 AM,2/2/2022 8:14:05 PM,PJM,-55.850000
2/3/2022 1:14:20 AM,2/2/2022 8:14:20 PM,PJM,-73.700000
2/3/2022 1:14:35 AM,2/2/2022 8:14:35 PM,PJM,-136.090000
2/3/2022 1:14:50 AM,2/2/2022 8:14:50 PM,PJM,-89.900000
2/3/2022 1:15:05 AM,2/2/2022 8:15:05 PM,PJM,-89.260000
2/3/2022 1:15:20 AM,2/2/2022 8:15:20 PM,PJM,-150.380000
2/3/2022 1:15:35 AM,2/2/2022 8:15:35 PM,PJM,-153.220000
2/3/2022 1:15:50 AM,2/2/2022 8:15:50 PM,PJM,-43.570000
2/3/2022 1:16:05 AM,2/2/2022 8:16:05 PM,PJM,-1.990000
2/3/2022 1:16:20 AM,2/2/2022 8:16:20 PM,PJM,-50.160000
2/3/2022 1:16:35 AM,2/2/2022 8:16:35 PM,PJM,-64.670000
2/3/2022 1:16:50 AM,2/2/2022 8:16:50 PM,PJM,-60.060000
2/3/2022 1:17:05 AM,2/2/2022 8:17:05 PM,PJM,-42.010000
2/3/2022 1:17:20 AM,2/2/2022 8:17:20 PM,PJM,-115.610000
2/3/2022 1:17:35 AM,2/2/2022 8:17:35 PM,PJM,-170.560000
2/3/2022 1:17:50 AM,2/2/2022 8:17:50 PM,PJM,-109.260000
2/3/2022 1:18:05 AM,2/2/2022 8:18:05 PM,PJM,-129.200000
2/3/2022 1:18:20 AM,2/2/2022 8:18:20 PM,PJM,-186.000000
2/3/2022 1:18:35 AM,2/2/2022 8:18:35 PM,PJM,-147.710000
2/3/2022 1:18:50 AM,2/2/2022 8:18:50 PM,PJM,-108.330000
2/3/2022 1:19:05 AM,2/2/2022 8:19:05 PM,PJM,-160.900000
2/3/2022 1:19:20 AM,2/2/2022 8:19:20 PM,PJM,-183.410000
2/3/2022 1:19:35 AM,2/2/2022 8:19:35 PM,PJM,-199.390000
2/3/2022 1:19:50 AM,2/2/2022 8:19:50 PM,PJM,-221.290000
2/3/2022 1:20:05 AM,2/2/2022 8:20:05 PM,PJM,-226.770000
2/3/2022 1:20:20 AM,2/2/2022 8:20:20 PM,PJM,-210.010000
2/3/2022 1:20:35 AM,2/2/2022 8:20:35 PM,PJM,-206.490000
2/3/2022 1:20:50 AM,2/2/2022 8:20:50 PM,PJM,-171.750000
2/3/2022 1:21:05 AM,2/2/2022 8:21:05 PM,PJM,-58.200000
2/3/2022 1:21:20 AM,2/2/2022 8:21:20 PM,PJM,80.120000
2/3/2022 1:21:35 AM,2/2/2022 8:21:35 PM,PJM,50.330000
2/3/2022 1:21:50 AM,2/2/2022 8:21:50 PM,PJM,13.100000
2/3/2022 1:22:05 AM,2/2/2022 8:22:05 PM,PJM,-60.310000
2/3/2022 1:22:20 AM,2/2/2022 8:22:20 PM,PJM,-41.490000
2/3/2022 1:22:35 AM,2/2/2022 8:22:35 PM,PJM,45.490000
2/3/2022 1:22:50 AM,2/2/2022 8:22:50 PM,PJM,103.940000
2/3/2022 1:23:05 AM,2/2/2022 8:23:05 PM,PJM,19.780000
2/3/2022 1:23:20 AM,2/2/2022 8:23:20 PM,PJM,76.800000
2/3/2022 1:23:35 AM,2/2/2022 8:23:35 PM,PJM,75.400000
2/3/2022 1:23:50 AM,2/2/2022 8:23:50 PM,PJM,131.420000
2/3/2022 1:24:05 AM,2/2/2022 8:24:05 PM,PJM,228.960000
2/3/2022 1:24:20 AM,2/2/2022 8:24:20 PM,PJM,233.220000
2/3/2022 1:24:35 AM,2/2/2022 8:24:35 PM,PJM,200.370000
2/3/2022 1:24:50 AM,2/2/2022 8:24:50 PM,PJM,234.770000
2/3/2022 1:25:05 AM,2/2/2022 8:25:05 PM,PJM,296.330000
2/3/2022 1:25:20 AM,2/2/2022 8:25:20 PM,PJM,358.950000
2/3/2022 1:25:35 AM,2/2/2022 8:25:35 PM,PJM,341.720000
2/3/2022 1:25:50 AM,2/2/2022 8:25:50 PM,PJM,373.520000
2/3/2022 1:26:05 AM,2/2/2022 8:26:05 PM,PJM,298.710000
2/3/2022 1:26:20 AM,2/2/2022 8:26:20 PM,PJM,305.900000
2/3/2022 1:26:35 AM,2/2/2022 8:26:35 PM,PJM,205.190000
2/3/2022 1:26:50 AM,2/2/2022 8:26:50 PM,PJM,123.870000
2/3/2022 1:27:05 AM,2/2/2022 8:27:05 PM,PJM,62.650000
2/3/2022 1:27:20 AM,2/2/2022 8:27:20 PM,PJM,23.160000
2/3/2022 1:27:35 AM,2/2/2022 8:27:35 PM,PJM,65.280000
2/3/2022 1:27:50 AM,2/2/2022 8:27:50 PM,PJM,-4.060000
2/3/2022 1:28:05 AM,2/2/2022 8:28:05 PM,PJM,41.730000
2/3/2022 1:28:20 AM,2/2/2022 8:28:20 PM,PJM,44.500000
2/3/2022 1:28:35 AM,2/2/2022 8:28:35 PM,PJM,202.760000
2/3/2022 1:28:50 AM,2/2/2022 8:28:50 PM,PJM,191.140000
2/3/2022 1:29:05 AM,2/2/2022 8:29:05 PM,PJM,189.370000
2/3/2022 1:29:20 AM,2/2/2022 8:29:20 PM,PJM,200.650000
2/3/2022 1:29:35 AM,2/2/2022 8:29:35 PM,PJM,142.670000
2/3/2022 1:29:50 AM,2/2/2022 8:29:50 PM,PJM,247.720000
2/3/2022 1:30:05 AM,2/2/2022 8:30:05 PM,PJM,275.090000
2/3/2022 1:30:20 AM,2/2/2022 8:30:20 PM,PJM,246.780000
2/3/2022 1:30:35 AM,2/2/2022 8:30:35 PM,PJM,104.010000
2/3/2022 1:30:50 AM,2/2/2022 8:30:50 PM,PJM,-6.790000
2/3/2022 1:31:05 AM,2/2/2022 8:31:05 PM,PJM,-16.490000
2/3/2022 1:31:20 AM,2/2/2022 8:31:20 PM,PJM,-17.420000
2/3/2022 1:31:35 AM,2/2/2022 8:31:35 PM,PJM,43.570000
2/3/2022 1:31:50 AM,2/2/2022 8:31:50 PM,PJM,69.860000
2/3/2022 1:32:05 AM,2/2/2022 8:32:05 PM,PJM,43.080000
2/3/2022 1:32:20 AM,2/2/2022 8:32:20 PM,PJM,166.450000
2/3/2022 1:32:35 AM,2/2/2022 8:32:35 PM,PJM,129.460000
2/3/2022 1:32:50 AM,2/2/2022 8:32:50 PM,PJM,153.070000
2/3/2022 1:33:05 AM,2/2/2022 8:33:05 PM,PJM,163.960000
2/3/2022 1:33:20 AM,2/2/2022 8:33:20 PM,PJM,200.010000
2/3/2022 1:33:35 AM,2/2/2022 8:33:35 PM,PJM,275.740000
2/3/2022 1:33:50 AM,2/2/2022 8:33:50 PM,PJM,234.780000
2/3/2022 1:34:05 AM,2/2/2022 8:34:05 PM,PJM,166.760000
2/3/2022 1:34:20 AM,2/2/2022 8:34:20 PM,PJM,231.440000
2/3/2022 1:34:35 AM,2/2/2022 8:34:35 PM,PJM,107.950000
2/3/2022 1:34:50 AM,2/2/2022 8:34:50 PM,PJM,108.900000
2/3/2022 1:35:05 AM,2/2/2022 8:35:05 PM,PJM,147.240000
2/3/2022 1:35:20 AM,2/2/2022 8:35:20 PM,PJM,131.940000
2/3/2022 1:35:35 AM,2/2/2022 8:35:35 PM,PJM,212.440000
2/3/2022 1:35:50 AM,2/2/2022 8:35:50 PM,PJM,243.970000
2/3/2022 1:36:05 AM,2/2/2022 8:36:05 PM,PJM,208.030000
2/3/2022 1:36:20 AM,2/2/2022 8:36:20 PM,PJM,115.700000
2/3/2022 1:36:35 AM,2/2/2022 8:36:35 PM,PJM,298.760000
2/3/2022 1:36:50 AM,2/2/2022 8:36:50 PM,PJM,333.540000
2/3/2022 1:37:05 AM,2/2/2022 8:37:05 PM,PJM,354.240000
2/3/2022 1:37:20 AM,2/2/2022 8:37:20 PM,PJM,325.640000
2/3/2022 1:37:35 AM,2/2/2022 8:37:35 PM,PJM,278.520000
2/3/2022 1:37:50 AM,2/2/2022 8:37:50 PM,PJM,267.460000
2/3/2022 1:38:05 AM,2/2/2022 8:38:05 PM,PJM,271.500000
2/3/2022 1:38:20 AM,2/2/2022 8:38:20 PM,PJM,256.300000
2/3/2022 1:38:35 AM,2/2/2022 8:38:35 PM,PJM,273.210000
2/3/2022 1:38:50 AM,2/2/2022 8:38:50 PM,PJM,269.680000
2/3/2022 1:39:05 AM,2/2/2022 8:39:05 PM,PJM,230.260000
2/3/2022 1:39:20 AM,2/2/2022 8:39:20 PM,PJM,205.520000
2/3/2022 1:39:35 AM,2/2/2022 8:39:35 PM,PJM,153.480000
2/3/2022 1:39:50 AM,2/2/2022 8:39:50 PM,PJM,231.320000
2/3/2022 1:40:05 AM,2/2/2022 8:40:05 PM,PJM,248.460000
2/3/2022 1:40:20 AM,2/2/2022 8:40:20 PM,PJM,265.790000
2/3/2022 1:40:35 AM,2/2/2022 8:40:35 PM,PJM,261.580000
2/3/2022 1:40:50 AM,2/2/2022 8:40:50 PM,PJM,165.330000
2/3/2022 1:41:05 AM,2/2/2022 8:41:05 PM,PJM,183.380000
2/3/2022 1:41:20 AM,2/2/2022 8:41:20 PM,PJM,96.000000
2/3/2022 1:41:35 AM,2/2/2022 8:41:35 PM,PJM,43.390000
2/3/2022 1:41:50 AM,2/2/2022 8:41:50 PM,PJM,83.960000
2/3/2022 1:42:05 AM,2/2/2022 8:42:05 PM,PJM,-25.350000
2/3/2022 1:42:20 AM,2/2/2022 8:42:20 PM,PJM,-28.760000
2/3/2022 1:42:35 AM,2/2/2022 8:42:35 PM,PJM,-44.320000
2/3/2022 1:42:50 AM,2/2/2022 8:42:50 PM,PJM,38.140000
2/3/2022 1:43:05 AM,2/2/2022 8:43:05 PM,PJM,79.810000
2/3/2022 1:43:20 AM,2/2/2022 8:43:20 PM,PJM,103.240000
2/3/2022 1:43:35 AM,2/2/2022 8:43:35 PM,PJM,131.310000
2/3/2022 1:43:50 AM,2/2/2022 8:43:50 PM,PJM,152.830000
2/3/2022 1:44:05 AM,2/2/2022 8:44:05 PM,PJM,169.020000
2/3/2022 1:44:20 AM,2/2/2022 8:44:20 PM,PJM,141.860000
2/3/2022 1:44:35 AM,2/2/2022 8:44:35 PM,PJM,231.190000
2/3/2022 1:44:50 AM,2/2/2022 8:44:50 PM,PJM,299.080000
2/3/2022 1:45:05 AM,2/2/2022 8:45:05 PM,PJM,263.850000
2/3/2022 1:45:20 AM,2/2/2022 8:45:20 PM,PJM,176.660000
2/3/2022 1:45:35 AM,2/2/2022 8:45:35 PM,PJM,157.070000
2/3/2022 1:45:50 AM,2/2/2022 8:45:50 PM,PJM,148.280000
2/3/2022 1:46:05 AM,2/2/2022 8:46:05 PM,PJM,246.150000
2/3/2022 1:46:20 AM,2/2/2022 8:46:20 PM,PJM,234.710000
2/3/2022 1:46:35 AM,2/2/2022 8:46:35 PM,PJM,213.130000
2/3/2022 1:46:50 AM,2/2/2022 8:46:50 PM,PJM,169.420000
2/3/2022 1:47:05 AM,2/2/2022 8:47:05 PM,PJM,148.970000
2/3/2022 1:47:20 AM,2/2/2022 8:47:20 PM,PJM,115.620000
2/3/2022 1:47:35 AM,2/2/2022 8:47:35 PM,PJM,189.760000
2/3/2022 1:47:50 AM,2/2/2022 8:47:50 PM,PJM,334.020000
2/3/2022 1:48:05 AM,2/2/2022 8:48:05 PM,PJM,363.040000
2/3/2022 1:48:20 AM,2/2/2022 8:48:20 PM,PJM,428.770000
2/3/2022 1:48:35 AM,2/2/2022 8:48:35 PM,PJM,549.720000
